"user_id","question","Answered0","Answered1","Answered2","Answered3","Answered4","Answered5","Answered6","Answered7","Answered8","Answered9","Answered10"
17258,2,"0","1","","","","","","","","",""
17258,3,"0","0","0","1","","","","","","",""
17258,4,"0","1","0","0","0","0","","","","",""
17258,5,"0","1","","","","","","","","",""
17258,6,"0","0","1","0","0","0","","","","",""
17258,7,"0","1","0","0","0","0","0","","","",""
17258,8,"0","","","","","","","","","",""
17258,9,"1","0","0","0","","","","","","",""
17258,10,"0","0","0","0","1","0","0","","","",""
17258,11,"0","0","0","0","0","1","","","","",""
17258,12,"1","1","1","0","0","0","0","1","1","0","0"
17258,13,"0","0","0","0","0","1","","","","",""
17258,14,"","","0","0","0","0","0","0","0","0","0"
17273,1,"0","0","0","0","0","0","1","","","",""
17273,2,"0","1","","","","","","","","",""
17273,3,"0","1","0","0","","","","","","",""
17273,4,"0","1","0","0","0","0","","","","",""
17273,5,"1","0","","","","","","","","",""
17273,6,"0","0","1","0","0","0","","","","",""
17273,7,"0","0","0","0","0","0","1","","","",""
17273,8,"0","","","","","","","","","",""
17273,9,"1","1","0","1","","","","","","",""
17273,10,"1","0","0","0","0","1","0","","","",""
17273,11,"1","1","0","0","1","1","","","","",""
17273,12,"1","0","1","1","0","0","0","0","0","1","0"
17273,13,"1","1","0","0","0","","","","","",""
17273,14,"","","0","0","0","0","0","0","0","0","0"
17275,1,"0","0","0","0","0","0","1","","","",""
17275,2,"1","0","","","","","","","","",""
17275,3,"0","0","0","0","","","","","","",""
17275,4,"1","0","0","0","0","0","","","","",""
17275,5,"1","0","","","","","","","","",""
17275,6,"0","0","0","1","0","0","","","","",""
17275,7,"0","0","0","0","0","1","0","","","",""
17275,8,"0","","","","","","","","","",""
17275,9,"1","1","0","0","","","","","","",""
17275,10,"0","0","0","0","0","0","0","","","",""
17275,11,"1","0","0","0","1","1","","","","",""
17275,12,"1","0","1","1","0","0","1","0","0","0","0"
17275,13,"0","1","0","1","0","","","","","",""
17275,14,"","","","","","","","","","",""
17282,1,"0","0","0","0","0","1","0","","","",""
17282,2,"0","1","","","","","","","","",""
17282,3,"1","0","0","1","","","","","","",""
17282,4,"0","0","1","0","0","0","","","","",""
17282,5,"1","0","","","","","","","","",""
17282,6,"0","1","0","0","0","0","","","","",""
17282,7,"0","0","0","1","0","0","0","","","",""
17282,8,"0","","","","","","","","","",""
17282,9,"1","1","0","0","","","","","","",""
17282,10,"0","0","0","0","0","0","0","","","",""
17282,11,"1","1","0","0","0","0","","","","",""
17282,12,"1","1","1","1","0","0","0","1","0","0","0"
17282,13,"1","0","0","0","0","","","","","",""
17282,14,"","","0","0","0","0","0","0","0","0","0"
17283,1,"0","0","0","0","0","0","1","","","",""
17283,2,"0","1","","","","","","","","",""
17283,3,"1","0","0","0","","","","","","",""
17283,4,"0","1","0","0","0","0","","","","",""
17283,5,"1","0","","","","","","","","",""
17283,6,"0","1","0","0","0","0","","","","",""
17283,7,"0","0","0","1","0","0","0","","","",""
17283,8,"0","","","","","","","","","",""
17283,9,"1","0","1","0","","","","","","",""
17283,10,"0","0","0","0","0","0","0","","","",""
17283,11,"1","1","1","1","1","1","","","","",""
17283,12,"0","1","1","1","1","0","0","1","1","1","1"
17283,13,"1","1","1","1","1","","","","","",""
17283,14,"","","","","","","","","","",""
17284,1,"0","0","0","0","1","0","0","","","",""
17284,2,"1","0","","","","","","","","",""
17284,3,"0","0","0","0","","","","","","",""
17284,4,"1","0","0","0","0","0","","","","",""
17284,5,"1","0","","","","","","","","",""
17284,6,"1","0","0","0","0","0","","","","",""
17284,7,"0","0","0","0","0","0","1","","","",""
17284,8,"0","","","","","","","","","",""
17284,9,"1","0","0","1","","","","","","",""
17284,10,"0","1","0","0","0","0","0","","","",""
17284,11,"0","0","0","0","0","0","","","","",""
17284,12,"1","0","0","0","1","0","0","1","1","1","0"
17284,13,"0","1","1","0","1","","","","","",""
17284,14,"","","0","0","0","0","0","0","0","0","0"
17287,1,"0","0","0","0","0","0","1","","","",""
17287,2,"0","1","","","","","","","","",""
17287,3,"1","1","0","1","","","","","","",""
17287,4,"0","1","0","0","0","0","","","","",""
17287,5,"1","0","","","","","","","","",""
17287,6,"0","0","0","0","0","1","","","","",""
17287,7,"0","0","0","1","0","0","0","","","",""
17287,8,"0","","","","","","","","","",""
17287,9,"1","0","0","0","","","","","","",""
17287,10,"0","0","0","0","0","0","0","","","",""
17287,11,"1","0","0","1","0","0","","","","",""
17287,12,"0","1","1","0","0","0","1","0","1","0","0"
17287,13,"0","0","0","0","0","","","","","",""
17287,14,"","","","","","","","","","",""
17288,1,"0","0","0","0","1","0","0","","","",""
17288,2,"0","1","","","","","","","","",""
17288,3,"1","1","0","1","","","","","","",""
17288,4,"0","1","0","0","0","0","","","","",""
17288,5,"0","1","","","","","","","","",""
17288,6,"0","1","0","0","0","0","","","","",""
17288,7,"0","0","0","0","0","1","0","","","",""
17288,8,"0","","","","","","","","","",""
17288,9,"1","1","1","0","","","","","","",""
17288,10,"0","0","0","0","0","0","0","","","",""
17288,11,"0","1","1","1","1","1","","","","",""
17288,12,"0","1","1","1","0","1","1","0","1","0","0"
17288,13,"1","1","0","1","0","","","","","",""
17288,14,"","","0","0","0","0","0","0","0","0","0"
17293,1,"0","0","0","0","0","0","1","","","",""
17293,2,"0","1","","","","","","","","",""
17293,3,"1","0","1","0","","","","","","",""
17293,4,"0","1","0","0","0","0","","","","",""
17293,5,"1","0","","","","","","","","",""
17293,6,"0","0","1","0","0","0","","","","",""
17293,7,"0","0","0","1","0","0","0","","","",""
17293,8,"0","","","","","","","","","",""
17293,9,"1","1","0","1","","","","","","",""
17293,10,"0","0","1","0","0","0","0","","","",""
17293,11,"1","0","0","1","1","1","","","","",""
17293,12,"1","1","1","1","0","0","1","1","1","1","0"
17293,13,"1","1","0","0","0","","","","","",""
17293,14,"","","0","0","0","0","0","0","0","0","0"
17299,1,"0","0","0","0","0","0","1","","","",""
17299,2,"0","1","","","","","","","","",""
17299,3,"1","1","0","1","","","","","","",""
17299,4,"0","1","0","0","0","0","","","","",""
17299,5,"1","0","","","","","","","","",""
17299,6,"0","0","0","0","1","0","","","","",""
17299,7,"0","0","0","1","0","0","0","","","",""
17299,8,"0","","","","","","","","","",""
17299,9,"1","1","0","0","","","","","","",""
17299,10,"0","0","0","0","0","0","0","","","",""
17299,11,"1","1","0","0","1","1","","","","",""
17299,12,"1","1","1","1","0","0","1","0","1","0","0"
17299,13,"1","1","0","1","0","","","","","",""
17299,14,"","","0","0","0","0","0","0","0","0","0"
17324,1,"0","0","0","1","0","0","0","","","",""
17324,2,"0","1","","","","","","","","",""
17324,3,"1","0","0","1","","","","","","",""
17324,4,"0","1","0","0","0","0","","","","",""
17324,5,"1","0","","","","","","","","",""
17324,6,"0","1","0","0","0","0","","","","",""
17324,7,"0","0","0","1","0","0","0","","","",""
17324,8,"0","","","","","","","","","",""
17324,9,"1","0","1","0","","","","","","",""
17324,10,"0","0","0","0","1","0","0","","","",""
17324,11,"0","0","0","1","0","0","","","","",""
17324,12,"1","1","0","0","0","0","0","1","0","1","0"
17324,13,"1","0","1","0","0","","","","","",""
17324,14,"","","0","0","0","0","0","0","0","0","0"
17326,1,"0","0","0","0","1","0","0","","","",""
17326,2,"0","1","","","","","","","","",""
17326,3,"0","0","1","0","","","","","","",""
17326,4,"0","1","0","0","0","0","","","","",""
17326,5,"1","0","","","","","","","","",""
17326,6,"0","1","0","0","0","0","","","","",""
17326,7,"0","0","1","0","0","0","0","","","",""
17326,8,"0","","","","","","","","","",""
17326,9,"1","1","1","1","","","","","","",""
17326,10,"0","1","0","0","0","0","0","","","",""
17326,11,"1","0","1","0","1","1","","","","",""
17326,12,"1","1","0","0","0","1","0","1","0","1","0"
17326,13,"0","1","0","0","0","","","","","",""
17326,14,"","","0","0","0","0","0","0","0","0","0"
17329,1,"0","0","0","0","0","0","1","","","",""
17329,2,"0","1","","","","","","","","",""
17329,3,"0","1","0","0","","","","","","",""
17329,4,"0","1","0","0","0","0","","","","",""
17329,5,"1","0","","","","","","","","",""
17329,6,"0","1","0","0","0","0","","","","",""
17329,7,"0","0","0","0","0","0","1","","","",""
17329,8,"0","","","","","","","","","",""
17329,9,"1","0","0","0","","","","","","",""
17329,10,"0","0","0","0","0","0","0","","","",""
17329,11,"0","0","1","0","0","1","","","","",""
17329,12,"0","0","1","1","0","0","0","0","0","0","0"
17329,13,"1","0","0","0","0","","","","","",""
17329,14,"","","0","0","0","0","0","0","0","0","0"
17332,1,"0","0","0","0","0","1","0","","","",""
17332,2,"0","1","","","","","","","","",""
17332,3,"1","0","0","0","","","","","","",""
17332,4,"0","1","0","0","0","0","","","","",""
17332,5,"1","0","","","","","","","","",""
17332,6,"0","0","0","0","0","1","","","","",""
17332,7,"0","0","0","0","0","1","0","","","",""
17332,8,"0","","","","","","","","","",""
17332,9,"1","1","0","0","","","","","","",""
17332,10,"0","0","0","0","0","0","0","","","",""
17332,11,"0","1","0","1","1","0","","","","",""
17332,12,"1","1","1","0","0","0","0","1","1","1","0"
17332,13,"0","0","0","0","0","","","","","",""
17332,14,"","","0","0","0","0","0","0","0","0","0"
17334,1,"1","0","0","0","0","0","0","","","",""
17334,2,"1","0","","","","","","","","",""
17334,3,"0","0","0","0","","","","","","",""
17334,4,"1","0","0","0","0","0","","","","",""
17334,5,"1","0","","","","","","","","",""
17334,6,"0","0","1","0","0","0","","","","",""
17334,7,"0","0","1","0","0","0","0","","","",""
17334,8,"0","","","","","","","","","",""
17334,9,"1","0","0","0","","","","","","",""
17334,10,"0","0","0","0","0","0","0","","","",""
17334,11,"0","0","0","0","1","0","","","","",""
17334,12,"0","1","1","0","1","0","0","1","0","0","0"
17334,13,"0","0","1","1","0","","","","","",""
17334,14,"","","0","0","0","0","0","0","0","0","0"
17340,1,"0","0","0","0","0","0","1","","","",""
17340,2,"0","1","","","","","","","","",""
17340,3,"1","1","1","1","","","","","","",""
17340,4,"0","1","0","0","0","0","","","","",""
17340,5,"1","0","","","","","","","","",""
17340,6,"0","0","1","0","0","0","","","","",""
17340,7,"0","0","0","0","1","0","0","","","",""
17340,8,"0","","","","","","","","","",""
17340,9,"1","1","0","0","","","","","","",""
17340,10,"0","0","0","0","0","0","0","","","",""
17340,11,"1","1","0","0","1","0","","","","",""
17340,12,"1","0","0","1","0","0","1","0","1","1","0"
17340,13,"1","1","0","0","0","","","","","",""
17340,14,"","","0","0","0","0","0","0","0","0","0"
17341,1,"0","0","0","0","0","0","1","","","",""
17341,2,"1","0","","","","","","","","",""
17341,3,"1","0","0","1","","","","","","",""
17341,4,"1","0","0","0","0","0","","","","",""
17341,5,"1","0","","","","","","","","",""
17341,6,"0","0","1","0","0","0","","","","",""
17341,7,"0","0","1","0","0","0","0","","","",""
17341,8,"0","","","","","","","","","",""
17341,9,"1","0","0","0","","","","","","",""
17341,10,"0","0","0","0","0","0","0","","","",""
17341,11,"0","0","0","1","1","1","","","","",""
17341,12,"0","0","0","1","0","0","1","0","1","1","1"
17341,13,"1","1","1","1","0","","","","","",""
17341,14,"","","","","","","","","","",""
17351,1,"0","0","0","0","0","0","1","","","",""
17351,2,"0","1","","","","","","","","",""
17351,3,"1","0","1","1","","","","","","",""
17351,4,"0","1","0","0","0","0","","","","",""
17351,5,"1","0","","","","","","","","",""
17351,6,"0","1","0","0","0","0","","","","",""
17351,7,"0","0","0","0","0","1","0","","","",""
17351,8,"0","","","","","","","","","",""
17351,9,"1","1","1","0","","","","","","",""
17351,10,"0","0","0","0","0","0","0","","","",""
17351,11,"1","0","1","0","1","1","","","","",""
17351,12,"1","1","1","1","0","1","0","1","0","1","0"
17351,13,"1","1","0","0","0","","","","","",""
17351,14,"","","","","","","","","","",""
17355,1,"0","0","0","1","0","0","0","","","",""
17355,2,"0","1","","","","","","","","",""
17355,3,"1","0","0","0","","","","","","",""
17355,4,"0","1","0","0","0","0","","","","",""
17355,5,"1","0","","","","","","","","",""
17355,6,"0","1","0","0","0","0","","","","",""
17355,7,"0","0","1","0","0","0","0","","","",""
17355,8,"0","","","","","","","","","",""
17355,9,"1","1","0","0","","","","","","",""
17355,10,"0","0","0","0","0","0","0","","","",""
17355,11,"0","0","0","0","0","1","","","","",""
17355,12,"1","1","0","1","0","0","0","0","1","0","0"
17355,13,"0","0","0","1","0","","","","","",""
17355,14,"","","0","0","0","0","0","0","0","0","0"
17362,1,"0","0","0","0","0","0","1","","","",""
17362,2,"0","1","","","","","","","","",""
17362,3,"0","0","0","1","","","","","","",""
17362,4,"0","1","0","0","0","0","","","","",""
17362,5,"1","0","","","","","","","","",""
17362,6,"0","0","1","0","0","0","","","","",""
17362,7,"0","0","0","0","1","0","0","","","",""
17362,8,"0","","","","","","","","","",""
17362,9,"1","1","0","1","","","","","","",""
17362,10,"1","0","0","0","0","0","0","","","",""
17362,11,"0","1","0","1","1","1","","","","",""
17362,12,"1","0","1","1","0","1","1","0","1","1","0"
17362,13,"1","1","1","0","0","","","","","",""
17362,14,"","","0","0","0","0","0","0","0","0","0"
17365,1,"1","0","0","0","0","0","0","","","",""
17365,2,"0","1","","","","","","","","",""
17365,3,"0","0","0","1","","","","","","",""
17365,4,"0","0","0","0","0","1","","","","",""
17365,5,"1","0","","","","","","","","",""
17365,6,"0","0","1","0","0","0","","","","",""
17365,7,"0","0","0","0","0","1","0","","","",""
17365,8,"0","","","","","","","","","",""
17365,9,"0","1","0","0","","","","","","",""
17365,10,"1","0","0","0","0","0","0","","","",""
17365,11,"0","1","0","0","0","0","","","","",""
17365,12,"1","0","0","0","0","0","0","0","1","1","0"
17365,13,"1","0","1","0","0","","","","","",""
17365,14,"","","0","0","0","0","0","0","0","0","0"
17371,1,"1","0","0","0","0","0","0","","","",""
17371,2,"0","1","","","","","","","","",""
17371,3,"0","0","0","1","","","","","","",""
17371,4,"0","1","0","0","0","0","","","","",""
17371,5,"1","0","","","","","","","","",""
17371,6,"0","0","0","0","0","1","","","","",""
17371,7,"0","0","1","0","0","0","0","","","",""
17371,8,"0","","","","","","","","","",""
17371,9,"1","0","0","0","","","","","","",""
17371,10,"0","0","0","0","0","0","0","","","",""
17371,11,"0","0","0","0","0","0","","","","",""
17371,12,"0","0","0","0","0","0","0","0","0","1","0"
17371,13,"0","0","0","1","0","","","","","",""
17371,14,"","","0","0","0","0","0","0","0","0","0"
17376,1,"0","0","0","0","0","0","1","","","",""
17376,2,"0","1","","","","","","","","",""
17376,3,"0","0","1","0","","","","","","",""
17376,4,"0","1","0","0","0","0","","","","",""
17376,5,"1","0","","","","","","","","",""
17376,6,"0","0","1","0","0","0","","","","",""
17376,7,"0","0","1","0","0","0","0","","","",""
17376,8,"0","","","","","","","","","",""
17376,9,"1","0","0","0","","","","","","",""
17376,10,"0","0","0","0","0","0","0","","","",""
17376,11,"0","1","0","0","0","0","","","","",""
17376,12,"0","0","0","0","0","0","0","0","0","0","0"
17376,13,"0","1","0","0","0","","","","","",""
17376,14,"","","0","0","0","0","0","0","0","0","0"
17391,1,"0","0","0","0","0","0","1","","","",""
17391,2,"0","1","","","","","","","","",""
17391,3,"1","1","1","1","","","","","","",""
17391,4,"0","1","0","0","0","0","","","","",""
17391,5,"1","0","","","","","","","","",""
17391,6,"0","1","0","0","0","0","","","","",""
17391,7,"0","0","0","0","1","0","0","","","",""
17391,8,"0","","","","","","","","","",""
17391,9,"1","1","0","0","","","","","","",""
17391,10,"0","0","0","0","0","0","0","","","",""
17391,11,"1","0","0","0","0","1","","","","",""
17391,12,"0","1","1","1","0","0","0","1","0","1","0"
17391,13,"1","1","0","0","0","","","","","",""
17391,14,"","","","","","","","","","",""
17405,1,"0","0","0","0","0","0","1","","","",""
17405,2,"1","0","","","","","","","","",""
17405,3,"0","0","1","0","","","","","","",""
17405,4,"0","1","0","0","0","0","","","","",""
17405,5,"1","0","","","","","","","","",""
17405,6,"0","1","0","0","0","0","","","","",""
17405,7,"0","1","0","0","0","0","0","","","",""
17405,8,"0","","","","","","","","","",""
17405,9,"1","0","1","1","","","","","","",""
17405,10,"0","1","0","0","0","0","0","","","",""
17405,11,"0","0","1","1","1","1","","","","",""
17405,12,"1","1","1","1","0","0","0","1","1","1","0"
17405,13,"1","0","0","0","0","","","","","",""
17405,14,"","","0","0","0","0","0","0","0","0","0"
17408,1,"0","0","0","0","0","1","0","","","",""
17408,2,"1","0","","","","","","","","",""
17408,3,"0","0","0","0","","","","","","",""
17408,4,"1","0","0","0","0","0","","","","",""
17408,5,"1","0","","","","","","","","",""
17408,6,"0","1","0","0","0","0","","","","",""
17408,7,"0","0","1","0","0","0","0","","","",""
17408,8,"0","","","","","","","","","",""
17408,9,"1","0","0","0","","","","","","",""
17408,10,"0","0","0","0","0","0","0","","","",""
17408,11,"0","0","0","0","1","1","","","","",""
17408,12,"0","1","1","1","0","0","0","1","0","1","0"
17408,13,"1","1","0","0","0","","","","","",""
17408,14,"","","","","","","","","","",""
17417,1,"0","0","0","0","0","0","1","","","",""
17417,2,"0","1","","","","","","","","",""
17417,3,"0","0","0","1","","","","","","",""
17417,4,"0","1","0","0","0","0","","","","",""
17417,5,"1","0","","","","","","","","",""
17417,6,"0","0","1","0","0","0","","","","",""
17417,7,"0","0","0","0","1","0","0","","","",""
17417,8,"0","","","","","","","","","",""
17417,9,"1","1","0","1","","","","","","",""
17417,10,"0","1","0","0","0","0","0","","","",""
17417,11,"0","1","0","0","1","1","","","","",""
17417,12,"0","0","1","1","0","0","1","0","1","0","1"
17417,13,"1","0","0","0","0","","","","","",""
17417,14,"","","0","0","0","0","0","0","0","0","0"
17421,1,"0","0","0","0","0","1","0","","","",""
17421,2,"1","0","","","","","","","","",""
17421,3,"0","0","0","0","","","","","","",""
17421,4,"1","0","0","0","0","0","","","","",""
17421,5,"0","1","","","","","","","","",""
17421,6,"0","1","0","0","0","0","","","","",""
17421,7,"0","0","0","0","0","1","0","","","",""
17421,8,"0","","","","","","","","","",""
17421,9,"0","1","0","0","","","","","","",""
17421,10,"0","0","0","0","0","0","0","","","",""
17421,11,"1","0","0","1","1","1","","","","",""
17421,12,"1","0","1","0","0","0","1","1","1","1","0"
17421,13,"1","0","0","1","1","","","","","",""
17421,14,"","","","","","","","","","",""
17423,1,"0","0","0","0","0","1","0","","","",""
17423,2,"1","0","","","","","","","","",""
17423,3,"0","0","0","0","","","","","","",""
17423,4,"1","0","0","0","0","0","","","","",""
17423,5,"1","0","","","","","","","","",""
17423,6,"1","0","0","0","0","0","","","","",""
17423,7,"0","0","1","0","0","0","0","","","",""
17423,8,"0","","","","","","","","","",""
17423,9,"1","0","0","0","","","","","","",""
17423,10,"0","0","0","0","0","0","0","","","",""
17423,11,"0","0","1","1","1","1","","","","",""
17423,12,"1","1","1","1","1","0","0","1","1","0","0"
17423,13,"1","1","0","1","1","","","","","",""
17423,14,"","","0","0","0","0","0","0","0","0","0"
17428,1,"0","0","0","0","0","0","1","","","",""
17428,2,"0","1","","","","","","","","",""
17428,3,"1","1","1","1","","","","","","",""
17428,4,"0","1","0","0","0","0","","","","",""
17428,5,"1","0","","","","","","","","",""
17428,6,"0","0","0","1","0","0","","","","",""
17428,7,"0","0","0","0","0","1","0","","","",""
17428,8,"0","","","","","","","","","",""
17428,9,"1","1","0","1","","","","","","",""
17428,10,"0","0","0","0","0","1","0","","","",""
17428,11,"1","1","0","1","0","0","","","","",""
17428,12,"1","0","0","1","0","0","1","0","0","1","0"
17428,13,"1","1","0","1","0","","","","","",""
17428,14,"","","0","0","0","0","0","0","0","0","0"
17429,1,"0","0","0","0","0","1","0","","","",""
17429,2,"0","1","","","","","","","","",""
17429,3,"0","1","0","1","","","","","","",""
17429,4,"0","1","0","0","0","0","","","","",""
17429,5,"1","0","","","","","","","","",""
17429,6,"0","0","1","0","0","0","","","","",""
17429,7,"0","0","0","1","0","0","0","","","",""
17429,8,"0","","","","","","","","","",""
17429,9,"1","1","0","0","","","","","","",""
17429,10,"0","0","0","0","0","0","0","","","",""
17429,11,"0","1","0","1","1","1","","","","",""
17429,12,"0","1","1","1","0","1","1","1","1","1","1"
17429,13,"1","1","1","1","1","","","","","",""
17429,14,"","","","","","","","","","",""
17431,1,"0","0","0","0","0","0","1","","","",""
17431,2,"1","0","","","","","","","","",""
17431,3,"1","0","0","0","","","","","","",""
17431,4,"1","0","0","0","0","0","","","","",""
17431,5,"1","0","","","","","","","","",""
17431,6,"0","0","1","0","0","0","","","","",""
17431,7,"0","0","0","1","0","0","0","","","",""
17431,8,"0","","","","","","","","","",""
17431,9,"1","1","0","1","","","","","","",""
17431,10,"1","0","0","0","0","0","0","","","",""
17431,11,"0","1","0","1","1","1","","","","",""
17431,12,"1","0","1","1","0","0","1","0","1","1","0"
17431,13,"1","1","0","0","0","","","","","",""
17431,14,"","","0","0","0","0","0","0","0","0","0"
17441,1,"0","0","0","0","0","1","0","","","",""
17441,2,"0","1","","","","","","","","",""
17441,3,"1","0","0","1","","","","","","",""
17441,4,"0","1","0","0","0","0","","","","",""
17441,5,"1","0","","","","","","","","",""
17441,6,"0","0","1","0","0","0","","","","",""
17441,7,"0","0","0","1","0","0","0","","","",""
17441,8,"0","","","","","","","","","",""
17441,9,"1","1","0","0","","","","","","",""
17441,10,"1","0","0","0","0","0","0","","","",""
17441,11,"1","0","0","1","0","0","","","","",""
17441,12,"1","0","1","1","0","0","1","0","1","0","0"
17441,13,"1","0","0","0","0","","","","","",""
17441,14,"","","0","0","0","0","0","0","0","0","0"
17451,1,"0","0","0","0","0","0","1","","","",""
17451,2,"1","0","","","","","","","","",""
17451,3,"0","0","0","0","","","","","","",""
17451,4,"0","0","0","0","0","0","","","","",""
17451,5,"1","0","","","","","","","","",""
17451,6,"0","0","0","1","0","0","","","","",""
17451,7,"0","0","0","1","0","0","0","","","",""
17451,8,"0","","","","","","","","","",""
17451,9,"1","1","0","0","","","","","","",""
17451,10,"0","0","0","0","0","0","0","","","",""
17451,11,"0","1","0","1","0","0","","","","",""
17451,12,"1","0","1","0","1","0","0","0","0","1","0"
17451,13,"1","0","0","0","0","","","","","",""
17451,14,"","","0","0","0","0","0","0","0","0","0"
17460,1,"0","0","0","0","0","1","0","","","",""
17460,2,"0","1","","","","","","","","",""
17460,3,"0","0","0","1","","","","","","",""
17460,4,"0","1","0","0","0","0","","","","",""
17460,5,"1","0","","","","","","","","",""
17460,6,"0","0","0","0","0","1","","","","",""
17460,7,"0","0","0","1","0","0","0","","","",""
17460,8,"0","","","","","","","","","",""
17460,9,"1","0","0","0","","","","","","",""
17460,10,"0","0","0","0","0","0","0","","","",""
17460,11,"0","1","0","0","0","0","","","","",""
17460,12,"1","0","0","0","0","0","0","0","0","0","0"
17460,13,"1","1","0","0","0","","","","","",""
17460,14,"","","","","","","","","","",""
17465,1,"0","0","0","1","0","0","0","","","",""
17465,2,"0","1","","","","","","","","",""
17465,3,"0","0","0","1","","","","","","",""
17465,4,"0","1","0","0","0","0","","","","",""
17465,5,"0","1","","","","","","","","",""
17465,6,"0","1","0","0","0","0","","","","",""
17465,7,"0","0","1","0","0","0","0","","","",""
17465,8,"0","","","","","","","","","",""
17465,9,"1","1","1","1","","","","","","",""
17465,10,"1","0","0","0","0","0","0","","","",""
17465,11,"0","0","1","0","0","1","","","","",""
17465,12,"1","1","0","1","0","0","1","0","0","0","0"
17465,13,"0","0","0","1","0","","","","","",""
17465,14,"","","0","0","0","0","0","0","0","0","0"
17469,1,"0","0","0","0","0","1","0","","","",""
17469,2,"1","0","","","","","","","","",""
17469,3,"0","0","0","0","","","","","","",""
17469,4,"1","0","0","0","0","0","","","","",""
17469,5,"1","0","","","","","","","","",""
17469,6,"0","0","0","1","0","0","","","","",""
17469,7,"0","0","0","0","0","0","1","","","",""
17469,8,"0","","","","","","","","","",""
17469,9,"1","0","0","0","","","","","","",""
17469,10,"0","0","0","0","0","0","0","","","",""
17469,11,"0","0","0","0","1","0","","","","",""
17469,12,"0","0","0","1","0","0","0","0","0","0","0"
17469,13,"1","0","0","0","0","","","","","",""
17469,14,"","","0","0","0","0","0","0","0","0","0"
17471,1,"0","0","0","0","0","0","1","","","",""
17471,2,"1","0","","","","","","","","",""
17471,3,"0","0","0","0","","","","","","",""
17471,4,"1","0","0","0","0","0","","","","",""
17471,5,"1","0","","","","","","","","",""
17471,6,"0","0","1","0","0","0","","","","",""
17471,7,"0","0","0","1","0","0","0","","","",""
17471,8,"0","","","","","","","","","",""
17471,9,"1","0","1","0","","","","","","",""
17471,10,"0","0","0","0","0","0","0","","","",""
17471,11,"0","0","1","1","1","1","","","","",""
17471,12,"1","0","1","1","1","0","1","0","0","0","0"
17471,13,"0","1","1","0","0","","","","","",""
17471,14,"","","","","","","","","","",""
17477,1,"1","0","0","0","0","0","0","","","",""
17477,2,"1","0","","","","","","","","",""
17477,3,"0","0","0","0","","","","","","",""
17477,4,"1","0","0","0","0","0","","","","",""
17477,5,"1","0","","","","","","","","",""
17477,6,"0","0","1","0","0","0","","","","",""
17477,7,"0","1","0","0","0","0","0","","","",""
17477,8,"0","","","","","","","","","",""
17477,9,"1","1","0","0","","","","","","",""
17477,10,"0","0","0","0","0","1","0","","","",""
17477,11,"1","1","0","0","0","0","","","","",""
17477,12,"1","1","0","0","0","0","0","1","1","0","0"
17477,13,"1","1","0","0","0","","","","","",""
17477,14,"","","0","0","0","0","0","0","0","0","0"
17487,1,"0","0","0","0","1","0","0","","","",""
17487,2,"1","0","","","","","","","","",""
17487,3,"0","0","0","0","","","","","","",""
17487,4,"0","0","0","0","0","0","","","","",""
17487,5,"1","0","","","","","","","","",""
17487,6,"0","0","0","0","1","0","","","","",""
17487,7,"1","0","0","0","0","0","0","","","",""
17487,8,"0","","","","","","","","","",""
17487,9,"1","1","0","0","","","","","","",""
17487,10,"0","0","1","0","0","0","0","","","",""
17487,11,"0","1","0","1","1","0","","","","",""
17487,12,"1","0","1","0","0","0","0","0","0","0","0"
17487,13,"1","0","0","0","0","","","","","",""
17487,14,"","","0","0","0","0","0","0","0","0","0"
17495,1,"0","0","0","0","0","1","0","","","",""
17495,2,"0","1","","","","","","","","",""
17495,3,"1","0","0","1","","","","","","",""
17495,4,"0","1","0","0","0","0","","","","",""
17495,5,"1","0","","","","","","","","",""
17495,6,"0","1","0","0","0","0","","","","",""
17495,7,"0","0","1","0","0","0","0","","","",""
17495,8,"0","","","","","","","","","",""
17495,9,"1","0","1","0","","","","","","",""
17495,10,"0","0","0","0","0","0","0","","","",""
17495,11,"0","0","1","0","1","1","","","","",""
17495,12,"1","0","1","1","0","0","0","0","1","0","0"
17495,13,"1","0","0","1","0","","","","","",""
17495,14,"","","","","","","","","","",""
17499,1,"0","0","0","0","0","1","0","","","",""
17499,2,"0","1","","","","","","","","",""
17499,3,"0","1","0","0","","","","","","",""
17499,4,"0","1","0","0","0","0","","","","",""
17499,5,"1","0","","","","","","","","",""
17499,6,"1","0","0","0","0","0","","","","",""
17499,7,"0","0","1","0","0","0","0","","","",""
17499,8,"0","","","","","","","","","",""
17499,9,"1","0","1","0","","","","","","",""
17499,10,"0","0","0","0","0","0","0","","","",""
17499,11,"0","0","1","1","1","0","","","","",""
17499,12,"0","0","0","1","1","0","0","0","1","0","0"
17499,13,"0","0","0","0","1","","","","","",""
17499,14,"","","0","0","0","0","0","0","0","0","0"
17502,1,"0","0","0","0","1","0","0","","","",""
17502,2,"1","0","","","","","","","","",""
17502,3,"0","0","0","0","","","","","","",""
17502,4,"1","0","0","0","0","0","","","","",""
17502,5,"1","0","","","","","","","","",""
17502,6,"1","0","0","0","0","0","","","","",""
17502,7,"0","0","1","0","0","0","0","","","",""
17502,8,"0","","","","","","","","","",""
17502,9,"1","0","0","0","","","","","","",""
17502,10,"0","0","0","0","0","0","0","","","",""
17502,11,"0","0","0","1","1","0","","","","",""
